product_id,product_name,category,brand,cost_price,selling_price,launch_date
P00379,Puma Product 379,Fashion,Puma,221.65,338.83,2024-08-25
P00380,Adidas Product 380,Fashion,Adidas,307.24,553.62,2021-10-16
P00381,Wilson Product 381,Sports,Wilson,269.34,389.89,2022-04-14
P00382,Wilson Product 382,Sports,Wilson,187.08,366.25,2025-12-10
P00383,Under Armour Product 383,Sports,Under Armour,385.87,703.25,2025-09-26
P00384,HarperCollins Product 384,Books,HarperCollins,483.3,895.8,2021-11-20
P00385,Penguin Product 385,Books,Penguin,437.14,542.82,2026-02-28
P00386,Under Armour Product 386,Sports,Under Armour,279.5,358.34,2024-05-03
P00387,Penguin Product 387,Books,Penguin,146.11,264.53,2022-12-30
P00388,Philips Product 388,Home,Philips,453.13,597.17,2024-01-20
P00389,Wilson Product 389,Sports,Wilson,473.47,652.27,2022-07-23
P00390,Under Armour Product 390,Sports,Under Armour,465.58,713.23,2024-06-26
P00391,Reebok Product 391,Sports,Reebok,190.11,286.86,2025-03-09
P00392,Apple Product 392,Electronics,Apple,116.15,168.99,2025-05-21
P00393,Sony Product 393,Electronics,Sony,326.73,598.93,2025-04-10
P00394,Nike Product 394,Fashion,Nike,147.01,274.0,2023-12-06
P00395,Puma Product 395,Fashion,Puma,237.21,401.43,2023-06-18
P00396,Samsung Product 396,Electronics,Samsung,131.68,245.97,2025-12-15
P00397,HarperCollins Product 397,Books,HarperCollins,60.04,85.89,2025-01-10
P00398,Ikea Product 398,Home,Ikea,28.64,43.99,2025-05-09
P00399,HarperCollins Product 399,Books,HarperCollins,36.09,67.46,2024-01-13
P00400,Reebok Product 400,Sports,Reebok,270.35,461.1,2025-06-21
P00401,Penguin Product 401,Books,Penguin,360.68,516.86,2021-10-07
P00402,Sony Product 402,Electronics,Sony,179.64,297.58,2024-09-22
P00403,Puma Product 403,Fashion,Puma,335.77,543.54,2026-06-12
P00404,Ikea Product 404,Home,Ikea,476.93,779.91,2022-06-25
P00405,Penguin Product 405,Books,Penguin,198.27,312.49,2023-04-16
P00406,Under Armour Product 406,Sports,Under Armour,130.56,158.37,2024-11-27
P00407,Apple Product 407,Electronics,Apple,124.36,214.61,2024-03-29
P00408,Sony Product 408,Electronics,Sony,368.92,540.84,2024-06-03
P00409,Apple Product 409,Electronics,Apple,275.28,509.49,2026-07-10
P00410,Puma Product 410,Fashion,Puma,234.99,412.72,2026-06-30
P00411,Nike Product 411,Fashion,Nike,36.23,65.97,2025-01-02
P00412,Wilson Product 412,Sports,Wilson,150.25,185.57,2025-09-06
P00413,Nike Product 413,Fashion,Nike,161.22,233.46,2024-11-26
P00414,Reebok Product 414,Sports,Reebok,239.33,294.21,2021-11-26
P00415,Adidas Product 415,Fashion,Adidas,181.7,331.54,2026-05-22
P00416,Philips Product 416,Home,Philips,66.62,99.56,2025-05-24
P00417,Reebok Product 417,Sports,Reebok,222.67,437.59,2021-11-23
P00418,Ikea Product 418,Home,Ikea,250.62,400.5,2026-05-09
P00419,HarperCollins Product 419,Books,HarperCollins,401.57,715.46,2025-10-17
P00420,Apple Product 420,Electronics,Apple,303.21,563.33,2023-07-26
P00421,HarperCollins Product 421,Books,HarperCollins,164.0,207.31,2026-06-17
P00422,Philips Product 422,Home,Philips,225.73,400.47,2024-04-12
P00423,Puma Product 423,Fashion,Puma,224.73,350.06,2021-10-08
P00424,Bosch Product 424,Home,Bosch,499.08,708.52,2022-01-09
P00425,Samsung Product 425,Electronics,Samsung,337.24,514.28,2024-08-18
P00426,Penguin Product 426,Books,Penguin,476.63,626.4,2025-09-11
P00427,HarperCollins Product 427,Books,HarperCollins,22.23,27.87,2026-06-03
P00428,Philips Product 428,Home,Philips,194.51,321.68,2024-12-26
P00429,Penguin Product 429,Books,Penguin,341.14,668.31,2022-02-04
P00430,Philips Product 430,Home,Philips,382.73,635.0,2025-12-17
P00431,HarperCollins Product 431,Books,HarperCollins,202.03,347.42,2022-02-05
P00432,Nike Product 432,Fashion,Nike,17.83,24.05,2021-12-11
P00433,HarperCollins Product 433,Books,HarperCollins,457.2,591.71,2021-09-12
P00434,Bosch Product 434,Home,Bosch,225.91,451.16,2025-07-19
P00435,Bosch Product 435,Home,Bosch,458.66,730.63,2023-10-11
P00436,Samsung Product 436,Electronics,Samsung,427.15,667.05,2025-12-11
P00437,Wilson Product 437,Sports,Wilson,406.2,801.86,2022-08-28
P00438,Bosch Product 438,Home,Bosch,176.98,221.57,2026-01-21
P00439,HarperCollins Product 439,Books,HarperCollins,446.21,839.36,2024-12-15
P00440,Adidas Product 440,Fashion,Adidas,256.83,333.13,2021-11-11
P00441,Nike Product 441,Fashion,Nike,122.18,194.9,2024-07-04
P00442,Bosch Product 442,Home,Bosch,288.28,453.73,2022-08-02
P00443,Penguin Product 443,Books,Penguin,307.91,390.73,2021-11-12
P00444,Philips Product 444,Home,Philips,499.8,887.19,2023-03-19
P00445,HarperCollins Product 445,Books,HarperCollins,385.74,716.96,2022-02-11
P00446,Samsung Product 446,Electronics,Samsung,486.33,833.51,2025-12-10
P00447,Under Armour Product 447,Sports,Under Armour,341.65,504.14,2025-12-19
P00448,Penguin Product 448,Books,Penguin,385.05,501.81,2025-09-11
P00449,Penguin Product 449,Books,Penguin,416.54,672.5,2022-06-04
P00450,Ikea Product 450,Home,Ikea,85.17,165.89,2023-05-09
P00451,Adidas Product 451,Fashion,Adidas,474.0,765.57,2022-08-10
P00452,Ikea Product 452,Home,Ikea,129.05,220.42,2024-11-13
P00453,HarperCollins Product 453,Books,HarperCollins,66.96,96.57,2024-11-21
P00454,Penguin Product 454,Books,Penguin,253.77,338.76,2024-01-01
P00455,Penguin Product 455,Books,Penguin,89.74,152.52,2024-08-21
P00456,HarperCollins Product 456,Books,HarperCollins,422.05,696.76,2025-01-31
P00457,Samsung Product 457,Electronics,Samsung,27.5,47.11,2021-10-06
P00458,HarperCollins Product 458,Books,HarperCollins,327.31,593.6,2023-05-21
P00459,Reebok Product 459,Sports,Reebok,321.3,513.58,2021-09-03
P00460,HarperCollins Product 460,Books,HarperCollins,322.74,465.29,2024-11-21
P00461,Puma Product 461,Fashion,Puma,206.02,321.98,2021-11-03
P00462,Samsung Product 462,Electronics,Samsung,222.6,353.36,2025-03-02
P00463,Adidas Product 463,Fashion,Adidas,305.3,442.71,2022-03-28
P00464,Bosch Product 464,Home,Bosch,494.07,729.39,2024-02-08
P00465,Wilson Product 465,Sports,Wilson,381.53,615.02,2023-09-05
P00466,Apple Product 466,Electronics,Apple,124.66,161.81,2025-06-04
P00467,Wilson Product 467,Sports,Wilson,74.73,92.7,2026-06-15
P00468,Reebok Product 468,Sports,Reebok,211.98,417.63,2025-05-26
P00469,Adidas Product 469,Fashion,Adidas,467.21,830.19,2021-11-04
P00470,Nike Product 470,Fashion,Nike,251.64,405.59,2024-06-18
P00471,Under Armour Product 471,Sports,Under Armour,251.2,319.54,2023-11-30
P00472,Reebok Product 472,Sports,Reebok,231.33,322.15,2023-03-08
P00473,HarperCollins Product 473,Books,HarperCollins,29.09,41.46,2025-06-13
P00474,HarperCollins Product 474,Books,HarperCollins,146.45,176.7,2023-06-24
P00475,Apple Product 475,Electronics,Apple,71.3,100.65,2023-06-23
P00476,Philips Product 476,Home,Philips,186.14,283.02,2025-04-11
P00477,Penguin Product 477,Books,Penguin,184.45,263.93,2024-11-01
P00478,Reebok Product 478,Sports,Reebok,227.93,373.78,2023-10-17
P00479,Penguin Product 479,Books,Penguin,68.69,87.74,2023-12-14
P00480,Philips Product 480,Home,Philips,281.13,419.58,2024-04-03
P00481,Nike Product 481,Fashion,Nike,303.22,461.23,2021-10-20
P00482,Samsung Product 482,Electronics,Samsung,24.26,42.96,2026-06-24
P00483,Reebok Product 483,Sports,Reebok,231.21,389.59,2025-11-01
P00484,Penguin Product 484,Books,Penguin,167.34,282.88,2024-08-05
P00485,Adidas Product 485,Fashion,Adidas,495.35,887.4,2023-05-03
P00486,Bosch Product 486,Home,Bosch,171.5,319.44,2022-11-14
P00487,HarperCollins Product 487,Books,HarperCollins,355.83,512.34,2024-10-25
P00488,Apple Product 488,Electronics,Apple,168.96,217.57,2023-08-20
P00489,Reebok Product 489,Sports,Reebok,157.3,301.86,2022-10-29
P00490,Sony Product 490,Electronics,Sony,239.92,473.52,2025-02-23
P00491,Penguin Product 491,Books,Penguin,362.09,603.54,2022-05-22
P00492,Puma Product 492,Fashion,Puma,316.37,536.5,2024-05-09
P00493,Wilson Product 493,Sports,Wilson,411.72,573.84,2025-09-21
P00494,Penguin Product 494,Books,Penguin,99.44,154.41,2024-02-22
P00495,Wilson Product 495,Sports,Wilson,209.42,285.46,2023-08-29
P00496,HarperCollins Product 496,Books,HarperCollins,437.04,781.72,2023-02-12
P00497,Sony Product 497,Electronics,Sony,73.35,100.19,2021-11-30
P00498,Bosch Product 498,Home,Bosch,241.79,363.04,2021-10-15
P00499,Adidas Product 499,Fashion,Adidas,456.5,672.82,2023-03-10
P00500,Bosch Product 500,Home,Bosch,387.13,687.83,2023-01-23
P00501,Bosch Product 501,Home,Bosch,244.67,480.99,2023-10-18
P00502,Bosch Product 502,Home,Bosch,152.76,298.37,2022-05-08
P00503,Philips Product 503,Home,Philips,353.93,620.15,2025-07-14
P00504,Under Armour Product 504,Sports,Under Armour,242.5,399.73,2025-04-01
P00505,Philips Product 505,Home,Philips,65.33,113.76,2022-12-27
P00506,Under Armour Product 506,Sports,Under Armour,410.1,805.31,2025-10-12
P00507,Adidas Product 507,Fashion,Adidas,25.82,50.72,2024-05-10
P00508,Apple Product 508,Electronics,Apple,462.38,797.5,2026-04-25
P00509,Wilson Product 509,Sports,Wilson,105.02,171.27,2023-06-14
P00510,HarperCollins Product 510,Books,HarperCollins,72.95,123.47,2023-10-09
P00511,Penguin Product 511,Books,Penguin,125.02,217.02,2024-08-05
P00512,Penguin Product 512,Books,Penguin,320.78,398.41,2022-10-31
P00513,Under Armour Product 513,Sports,Under Armour,360.09,461.07,2025-07-30
P00514,Nike Product 514,Fashion,Nike,482.44,956.35,2022-10-25
P00515,Adidas Product 515,Fashion,Adidas,328.18,625.02,2021-11-10
P00516,Under Armour Product 516,Sports,Under Armour,327.02,590.18,2025-10-30
P00517,Philips Product 517,Home,Philips,146.28,182.46,2024-10-28
P00518,Sony Product 518,Electronics,Sony,289.2,470.85,2026-01-30
P00519,Samsung Product 519,Electronics,Samsung,211.85,396.18,2023-01-09
P00520,Apple Product 520,Electronics,Apple,395.04,532.93,2022-12-03
P00521,Ikea Product 521,Home,Ikea,9.59,15.87,2023-12-23
P00522,Apple Product 522,Electronics,Apple,145.86,290.45,2026-01-29
P00523,HarperCollins Product 523,Books,HarperCollins,445.18,582.01,2023-12-06
P00524,HarperCollins Product 524,Books,HarperCollins,140.05,258.68,2021-11-23
P00525,Ikea Product 525,Home,Ikea,366.9,630.56,2024-08-10
P00526,Nike Product 526,Fashion,Nike,369.63,677.39,2022-04-19
P00527,Penguin Product 527,Books,Penguin,91.87,173.17,2022-09-02
P00528,Under Armour Product 528,Sports,Under Armour,260.06,330.12,2021-10-02
P00529,Samsung Product 529,Electronics,Samsung,490.93,776.63,2022-01-07
P00530,Nike Product 530,Fashion,Nike,134.09,186.17,2025-04-25
P00531,Philips Product 531,Home,Philips,154.46,274.68,2022-10-12
P00532,Apple Product 532,Electronics,Apple,328.57,576.38,2022-10-24
P00533,Sony Product 533,Electronics,Sony,63.52,91.81,2021-10-05
P00534,Reebok Product 534,Sports,Reebok,253.75,486.21,2021-08-26
P00535,Bosch Product 535,Home,Bosch,63.12,122.0,2025-07-11
P00536,Philips Product 536,Home,Philips,309.24,425.3,2021-11-16
P00537,Adidas Product 537,Fashion,Adidas,80.83,145.35,2023-06-12
P00538,HarperCollins Product 538,Books,HarperCollins,210.84,345.65,2023-07-30
P00539,Reebok Product 539,Sports,Reebok,401.99,747.9,2025-01-28
P00540,Puma Product 540,Fashion,Puma,378.6,718.78,2024-12-11
P00541,Sony Product 541,Electronics,Sony,226.14,398.69,2025-09-27
P00542,Sony Product 542,Electronics,Sony,60.54,112.79,2021-10-28
P00543,Penguin Product 543,Books,Penguin,288.49,380.77,2024-06-19
P00544,Bosch Product 544,Home,Bosch,223.71,390.2,2025-05-11
P00545,HarperCollins Product 545,Books,HarperCollins,50.02,80.45,2022-05-01
P00546,Apple Product 546,Electronics,Apple,70.31,107.74,2022-12-31
P00547,Penguin Product 547,Books,Penguin,281.6,489.48,2025-07-10
P00548,Bosch Product 548,Home,Bosch,15.78,22.15,2021-12-16
P00549,Sony Product 549,Electronics,Sony,112.86,142.03,2025-10-07
P00550,Under Armour Product 550,Sports,Under Armour,351.69,574.29,2025-10-06
P00551,Samsung Product 551,Electronics,Samsung,493.14,778.01,2024-11-03
P00552,Philips Product 552,Home,Philips,94.09,123.1,2025-09-06
P00553,Under Armour Product 553,Sports,Under Armour,496.46,747.66,2024-10-18
P00554,Under Armour Product 554,Sports,Under Armour,44.72,88.16,2022-08-03
P00555,Penguin Product 555,Books,Penguin,328.5,485.59,2022-01-16
P00556,Puma Product 556,Fashion,Puma,199.56,259.8,2022-07-01
P00557,Nike Product 557,Fashion,Nike,379.31,752.09,2022-10-17
P00558,Reebok Product 558,Sports,Reebok,360.95,555.61,2026-05-11
P00559,Wilson Product 559,Sports,Wilson,127.52,188.34,2023-08-10
P00560,Ikea Product 560,Home,Ikea,469.02,834.86,2025-04-07
P00561,Samsung Product 561,Electronics,Samsung,405.69,622.89,2026-08-01
P00562,Samsung Product 562,Electronics,Samsung,107.01,137.05,2021-11-27
P00563,Apple Product 563,Electronics,Apple,300.9,530.38,2024-05-23
P00564,Samsung Product 564,Electronics,Samsung,371.57,565.46,2025-12-06
P00565,Puma Product 565,Fashion,Puma,112.55,212.83,2022-10-14
P00566,Samsung Product 566,Electronics,Samsung,254.43,364.19,2024-01-29
P00567,HarperCollins Product 567,Books,HarperCollins,290.85,528.77,2023-01-03
P00568,Ikea Product 568,Home,Ikea,154.37,202.94,2025-09-01
P00569,Penguin Product 569,Books,Penguin,209.71,297.81,2024-10-30
P00570,Penguin Product 570,Books,Penguin,314.87,485.45,2024-08-02
P00571,Wilson Product 571,Sports,Wilson,486.28,949.84,2023-09-28
P00572,Reebok Product 572,Sports,Reebok,162.77,249.54,2021-10-01
P00573,Adidas Product 573,Fashion,Adidas,191.35,345.11,2026-03-22
P00574,Wilson Product 574,Sports,Wilson,425.42,612.86,2024-06-07
P00575,Adidas Product 575,Fashion,Adidas,457.8,755.33,2025-02-21
P00576,Reebok Product 576,Sports,Reebok,267.35,403.9,2024-09-06
P00577,Ikea Product 577,Home,Ikea,168.48,212.83,2024-06-14
P00578,Under Armour Product 578,Sports,Under Armour,50.77,90.35,2026-02-02
P00579,Nike Product 579,Fashion,Nike,137.89,239.78,2022-01-31
P00580,Penguin Product 580,Books,Penguin,437.44,590.78,2022-03-05
P00581,Penguin Product 581,Books,Penguin,242.3,459.3,2023-08-17
P00582,Philips Product 582,Home,Philips,478.72,580.34,2026-01-18
P00583,Puma Product 583,Fashion,Puma,63.07,126.12,2022-07-01
P00584,Wilson Product 584,Sports,Wilson,349.34,615.89,2026-02-24
P00585,Wilson Product 585,Sports,Wilson,278.28,506.58,2024-09-02
P00586,Under Armour Product 586,Sports,Under Armour,269.16,400.35,2024-01-23
P00587,Philips Product 587,Home,Philips,258.84,413.58,2026-02-08
P00588,Sony Product 588,Electronics,Sony,237.4,444.36,2024-10-13
P00589,Adidas Product 589,Fashion,Adidas,159.9,197.73,2024-12-11
P00590,Puma Product 590,Fashion,Puma,77.23,108.79,2022-05-03
P00591,HarperCollins Product 591,Books,HarperCollins,151.12,205.06,2021-11-12
P00592,Adidas Product 592,Fashion,Adidas,287.05,400.89,2022-11-15
P00593,HarperCollins Product 593,Books,HarperCollins,132.38,245.87,2022-11-28
P00594,Under Armour Product 594,Sports,Under Armour,88.28,162.08,2024-08-08
P00595,Nike Product 595,Fashion,Nike,361.56,575.12,2024-02-24
P00596,Penguin Product 596,Books,Penguin,264.35,494.67,2023-01-27
P00597,Sony Product 597,Electronics,Sony,29.01,34.96,2025-05-12
P00598,Puma Product 598,Fashion,Puma,119.56,211.11,2025-06-01
P00599,Samsung Product 599,Electronics,Samsung,255.34,382.64,2022-04-19
P00600,HarperCollins Product 600,Books,HarperCollins,331.35,401.79,2022-05-28
P00601,HarperCollins Product 601,Books,HarperCollins,10.87,17.65,2024-11-02
P00602,Bosch Product 602,Home,Bosch,488.85,593.32,2022-09-19
P00603,Wilson Product 603,Sports,Wilson,57.97,74.03,2022-10-15
P00604,Nike Product 604,Fashion,Nike,100.01,162.13,2022-11-09
P00605,Philips Product 605,Home,Philips,398.49,503.38,2024-12-06
P00606,Under Armour Product 606,Sports,Under Armour,284.68,567.14,2021-11-16
P00607,Adidas Product 607,Fashion,Adidas,343.6,645.38,2022-07-02
P00608,Samsung Product 608,Electronics,Samsung,205.61,308.77,2024-09-12
P00609,Wilson Product 609,Sports,Wilson,320.19,564.26,2021-09-26
P00610,Apple Product 610,Electronics,Apple,423.44,726.59,2025-03-22
P00611,Bosch Product 611,Home,Bosch,488.78,967.33,2024-05-14
P00612,Penguin Product 612,Books,Penguin,118.73,228.08,2023-06-08
P00613,HarperCollins Product 613,Books,HarperCollins,139.19,269.93,2022-08-19
P00614,Bosch Product 614,Home,Bosch,283.94,348.2,2021-12-07
P00615,Ikea Product 615,Home,Ikea,480.93,802.97,2025-10-09
P00616,Wilson Product 616,Sports,Wilson,153.14,252.86,2026-04-17
P00617,HarperCollins Product 617,Books,HarperCollins,340.13,555.25,2025-09-09
P00618,Reebok Product 618,Sports,Reebok,74.28,147.88,2024-02-21
P00619,Sony Product 619,Electronics,Sony,374.0,552.28,2023-06-23
P00620,Apple Product 620,Electronics,Apple,119.91,151.18,2023-09-03
P00621,HarperCollins Product 621,Books,HarperCollins,484.62,708.08,2022-02-14
P00622,Philips Product 622,Home,Philips,247.85,367.97,2023-04-02
P00623,Under Armour Product 623,Sports,Under Armour,96.94,161.76,2021-09-26
P00624,Wilson Product 624,Sports,Wilson,387.22,556.17,2025-04-28
P00625,Puma Product 625,Fashion,Puma,41.39,58.54,2022-10-09
P00626,Reebok Product 626,Sports,Reebok,393.03,520.14,2026-06-26
P00627,Under Armour Product 627,Sports,Under Armour,183.55,233.7,2026-04-07
P00628,Philips Product 628,Home,Philips,183.16,259.32,2026-04-22
P00629,Nike Product 629,Fashion,Nike,97.76,152.42,2025-03-09
P00630,HarperCollins Product 630,Books,HarperCollins,56.13,71.38,2024-06-06
P00631,Penguin Product 631,Books,Penguin,300.48,549.14,2023-01-24
P00632,Wilson Product 632,Sports,Wilson,149.46,225.72,2026-01-06
P00633,Sony Product 633,Electronics,Sony,451.06,867.91,2024-05-21
P00634,Puma Product 634,Fashion,Puma,262.95,459.7,2022-11-06
P00635,Nike Product 635,Fashion,Nike,138.11,195.39,2023-06-03
P00636,Nike Product 636,Fashion,Nike,87.77,124.7,2022-10-31
P00637,Philips Product 637,Home,Philips,392.42,584.27,2024-03-14
P00638,Puma Product 638,Fashion,Puma,314.39,526.62,2026-05-18
P00639,Adidas Product 639,Fashion,Adidas,57.95,83.66,2023-10-21
P00640,Under Armour Product 640,Sports,Under Armour,421.6,634.05,2025-11-02
P00641,Philips Product 641,Home,Philips,170.69,316.18,2024-09-17
P00642,Penguin Product 642,Books,Penguin,153.72,258.64,2025-04-18
P00643,Adidas Product 643,Fashion,Adidas,160.52,316.49,2024-05-27
P00644,Philips Product 644,Home,Philips,368.76,629.22,2022-01-28
P00645,Penguin Product 645,Books,Penguin,166.31,236.87,2025-11-15
P00646,Under Armour Product 646,Sports,Under Armour,61.37,101.33,2023-11-20
P00647,Penguin Product 647,Books,Penguin,342.45,561.65,2023-03-01
P00648,Reebok Product 648,Sports,Reebok,108.78,199.95,2023-12-04
P00649,Apple Product 649,Electronics,Apple,338.12,443.39,2023-07-03
P00650,Ikea Product 650,Home,Ikea,130.08,172.14,2024-05-17
P00651,Under Armour Product 651,Sports,Under Armour,41.61,82.91,2023-07-22
P00652,Reebok Product 652,Sports,Reebok,203.4,326.52,2024-06-13
P00653,Reebok Product 653,Sports,Reebok,23.2,45.81,2025-02-13
P00654,Penguin Product 654,Books,Penguin,59.14,82.71,2022-11-21
P00655,Ikea Product 655,Home,Ikea,325.26,401.84,2023-07-25
P00656,Under Armour Product 656,Sports,Under Armour,483.03,745.97,2025-07-26
P00657,Samsung Product 657,Electronics,Samsung,133.08,214.06,2024-02-18
P00658,Penguin Product 658,Books,Penguin,225.66,341.4,2023-07-29
P00659,Penguin Product 659,Books,Penguin,175.76,214.37,2024-05-03
P00660,Apple Product 660,Electronics,Apple,210.91,415.36,2025-05-02
P00661,Sony Product 661,Electronics,Sony,75.13,108.9,2025-05-14
P00662,Wilson Product 662,Sports,Wilson,262.95,388.81,2021-10-30
P00663,Apple Product 663,Electronics,Apple,362.39,566.04,2026-06-06
P00664,Apple Product 664,Electronics,Apple,27.12,47.97,2023-03-26
P00665,Apple Product 665,Electronics,Apple,325.75,567.36,2025-01-11
P00666,Puma Product 666,Fashion,Puma,125.74,168.44,2023-02-16
P00667,Adidas Product 667,Fashion,Adidas,282.13,554.88,2026-08-05
P00668,Adidas Product 668,Fashion,Adidas,316.73,427.3,2024-11-09
P00669,Under Armour Product 669,Sports,Under Armour,19.45,32.9,2023-06-21
P00670,Adidas Product 670,Fashion,Adidas,298.14,450.51,2021-10-04
P00671,Nike Product 671,Fashion,Nike,142.78,251.72,2025-11-08
P00672,Sony Product 672,Electronics,Sony,55.37,105.07,2024-04-03
P00673,Adidas Product 673,Fashion,Adidas,166.36,260.53,2026-02-20
P00674,Bosch Product 674,Home,Bosch,432.01,700.79,2025-05-07
P00675,Bosch Product 675,Home,Bosch,197.38,298.84,2021-08-26
P00676,Apple Product 676,Electronics,Apple,179.23,280.73,2022-08-19
